category,name,estimate,true,squared_error
scalar,beta,0.0,-0.3,0.09
scalar,xi,0.0,0.0,0.0
scalar,eta,0.0,0.3,0.09
metric,final_loss,0.6149828371620332,,
metric,field_rmse,0.6345203506241587,,
metric,interaction_fro_error,0.0,,
metric,penalized_objective,0.6191929309644736,,
metric,mple_loss_without_penalty,0.6149828371620332,,
metric,lambda_uv_ridge,0.005,,
metric,u_frobenius_norm,1.0,,
metric,v_frobenius_norm,112.47743727118814,,
metric,effective_rank,50.0,,
latent_diagnostic,estimated_field_max_abs_entry,3.8738574988535346,,
latent_diagnostic,estimated_field_rank,50.0,1.0,
latent_diagnostic,true_field_max_abs_entry,4.4476018330732865,,
latent_diagnostic,true_field_rank,3.0,,
