category,name,estimate,true,squared_error
scalar,beta,0.0,-0.3,0.09
scalar,xi,0.0,0.0,0.0
scalar,eta,0.0,0.3,0.09
metric,final_loss,0.5022210838279867,,
metric,field_rmse,0.5723217850955469,,
metric,interaction_fro_error,0.0,,
metric,penalized_objective,0.5575364370120942,,
metric,mple_loss_without_penalty,0.5022210838279867,,
metric,lambda_uv_ridge,0.1,,
metric,u_frobenius_norm,2.23606797749979,,
metric,v_frobenius_norm,91.13798229010862,,
metric,effective_rank,50.0,,
latent_diagnostic,estimated_field_max_abs_entry,1.9442748363707947,,
latent_diagnostic,estimated_field_rank,50.0,5.0,
latent_diagnostic,true_field_max_abs_entry,4.4476018330732865,,
latent_diagnostic,true_field_rank,3.0,,
