category,name,estimate,true,squared_error
scalar,beta,0.0,-0.3,0.09
scalar,xi,0.0,0.0,0.0
scalar,eta,0.0,0.3,0.09
metric,final_loss,0.5368385008776397,,
metric,field_rmse,0.5404455052390524,,
metric,interaction_fro_error,0.0,,
metric,penalized_objective,0.5718505946436769,,
metric,mple_loss_without_penalty,0.5368385008776397,,
metric,lambda_uv_ridge,0.05,,
metric,u_frobenius_norm,1.7320508075688772,,
metric,v_frobenius_norm,102.5613690361508,,
metric,effective_rank,50.0,,
latent_diagnostic,estimated_field_max_abs_entry,1.8604047249217364,,
latent_diagnostic,estimated_field_rank,50.0,3.0,
latent_diagnostic,true_field_max_abs_entry,4.4476018330732865,,
latent_diagnostic,true_field_rank,3.0,,
