category,name,estimate,true,squared_error
scalar,beta,0.0,-0.3,0.09
scalar,xi,0.0,0.0,0.0
scalar,eta,0.0,0.3,0.09
metric,final_loss,0.6079841067991574,,
metric,field_rmse,0.6702102930519575,,
metric,interaction_fro_error,0.0,,
metric,penalized_objective,0.643514516028334,,
metric,mple_loss_without_penalty,0.6079841067991574,,
metric,lambda_uv_ridge,0.5,,
metric,u_frobenius_norm,2.4494897427831783,,
metric,v_frobenius_norm,32.62497675766488,,
metric,effective_rank,50.0,,
latent_diagnostic,estimated_field_max_abs_entry,0.6278647117181699,,
latent_diagnostic,estimated_field_rank,50.0,3.0,
latent_diagnostic,true_field_max_abs_entry,4.4476018330732865,,
latent_diagnostic,true_field_rank,3.0,,
