category,name,estimate,true,squared_error
scalar,beta,0.0,-0.3,0.09
scalar,xi,0.0,0.0,0.0
scalar,eta,0.0,0.3,0.09
metric,final_loss,0.3672735285415679,,
metric,field_rmse,0.9325158567492708,,
metric,interaction_fro_error,0.0,,
metric,penalized_objective,0.40232762623542856,,
metric,mple_loss_without_penalty,0.3672735285415679,,
metric,lambda_uv_ridge,0.01,,
metric,u_frobenius_norm,3.1622776601683795,,
metric,v_frobenius_norm,229.76506992200166,,
metric,effective_rank,50.0,,
latent_diagnostic,estimated_field_max_abs_entry,3.7736029005916993,,
latent_diagnostic,estimated_field_rank,50.0,5.0,
latent_diagnostic,true_field_max_abs_entry,4.4476018330732865,,
latent_diagnostic,true_field_rank,3.0,,
