category,name,estimate,true,squared_error
scalar,beta,0.0,-0.3,0.09
scalar,xi,0.0,0.0,0.0
scalar,eta,0.0,0.3,0.09
metric,final_loss,0.4424237690937133,,
metric,field_rmse,0.6484363242749014,,
metric,interaction_fro_error,0.0,,
metric,penalized_objective,0.5160913166548482,,
metric,mple_loss_without_penalty,0.4424237690937133,,
metric,lambda_uv_ridge,0.1,,
metric,u_frobenius_norm,3.1622776601683795,,
metric,v_frobenius_norm,105.16313848747633,,
metric,effective_rank,50.0,,
latent_diagnostic,estimated_field_max_abs_entry,1.698144358490853,,
latent_diagnostic,estimated_field_rank,50.0,5.0,
latent_diagnostic,true_field_max_abs_entry,4.4476018330732865,,
latent_diagnostic,true_field_rank,3.0,,
